STATE,YEAR,Tornado Count,Deaths Direct Count
SOUTH DAKOTA,2000,18,0
SOUTH DAKOTA,2001,32,0
SOUTH DAKOTA,2002,13,0
SOUTH DAKOTA,2003,86,0
SOUTH DAKOTA,2004,35,0
SOUTH DAKOTA,2005,19,0
SOUTH DAKOTA,2006,30,0
SOUTH DAKOTA,2007,45,0
SOUTH DAKOTA,2008,27,0
SOUTH DAKOTA,2009,34,0
SOUTH DAKOTA,2010,42,0
SOUTH DAKOTA,2011,19,0
SOUTH DAKOTA,2012,11,0
SOUTH DAKOTA,2013,14,0
SOUTH DAKOTA,2014,30,0
SOUTH DAKOTA,2015,27,0
SOUTH DAKOTA,2016,13,0
SOUTH DAKOTA,2017,15,0
SOUTH DAKOTA,2018,19,0
SOUTH DAKOTA,2019,26,0
SOUTH DAKOTA,2020,23,1
SOUTH DAKOTA,2021,21,0
SOUTH DAKOTA,2022,39,0
TENNESSEE,1950,3,1
TENNESSEE,1951,1,0
TENNESSEE,1952,26,13
TENNESSEE,1953,17,1
TENNESSEE,1954,2,0
TENNESSEE,1955,16,0
TENNESSEE,1956,9,1
TENNESSEE,1957,18,0
TENNESSEE,1958,2,0
TENNESSEE,1959,3,0
TENNESSEE,1960,2,0
TENNESSEE,1961,3,0
TENNESSEE,1962,1,0
TENNESSEE,1963,14,2
TENNESSEE,1964,7,0
TENNESSEE,1965,12,1
TENNESSEE,1966,6,0
TENNESSEE,1967,15,2
TENNESSEE,1968,14,1
TENNESSEE,1969,2,0
TENNESSEE,1970,17,2
TENNESSEE,1971,20,1
TENNESSEE,1972,12,0
TENNESSEE,1973,24,1
TENNESSEE,1974,57,15
TENNESSEE,1975,13,3
TENNESSEE,1976,11,0
TENNESSEE,1977,15,0
TENNESSEE,1978,9,0
TENNESSEE,1979,7,1
TENNESSEE,1980,18,0
TENNESSEE,1981,8,0
TENNESSEE,1982,8,0
TENNESSEE,1983,6,0
TENNESSEE,1984,33,1
TENNESSEE,1985,10,0
TENNESSEE,1986,7,0
TENNESSEE,1987,1,0
TENNESSEE,1988,14,4
TENNESSEE,1989,13,1
TENNESSEE,1990,10,0
TENNESSEE,1991,9,2
TENNESSEE,1992,8,1
TENNESSEE,1993,12,1
TENNESSEE,1994,27,3
TENNESSEE,1995,36,1
TENNESSEE,1996,19,0
TENNESSEE,1997,38,1
TENNESSEE,1998,39,4
TENNESSEE,1999,25,5
TENNESSEE,2000,27,1
TENNESSEE,2001,14,2
TENNESSEE,2002,31,5
TENNESSEE,2003,47,2
TENNESSEE,2004,18,0
TENNESSEE,2005,24,0
TENNESSEE,2006,32,6
TENNESSEE,2007,10,0
TENNESSEE,2008,56,7
TENNESSEE,2009,46,1
TENNESSEE,2010,39,1
TENNESSEE,2011,125,10
TENNESSEE,2012,33,2
TENNESSEE,2013,54,0
TENNESSEE,2014,20,1
TENNESSEE,2015,26,1
TENNESSEE,2016,12,1
TENNESSEE,2017,40,0
TENNESSEE,2018,32,1
TENNESSEE,2019,24,0
TENNESSEE,2020,41,5
TENNESSEE,2021,97,2
TENNESSEE,2022,6,0
TEXAS,1950,20,5
TEXAS,1951,15,2
TEXAS,1952,13,0
TEXAS,1953,33,8
TEXAS,1954,84,3
TEXAS,1955,110,2
TEXAS,1956,56,0
TEXAS,1957,154,8
TEXAS,1958,75,1
TEXAS,1959,87,1
TEXAS,1960,77,1
TEXAS,1961,126,3
TEXAS,1962,143,1
TEXAS,1963,82,0
TEXAS,1964,78,2
TEXAS,1965,110,3
TEXAS,1966,77,0
TEXAS,1967,232,2
TEXAS,1968,139,0
TEXAS,1969,131,1
TEXAS,1970,136,9
TEXAS,1971,193,2
TEXAS,1972,145,1
TEXAS,1973,152,4
TEXAS,1974,118,2
TEXAS,1975,117,4
TEXAS,1976,186,1
TEXAS,1977,127,1
TEXAS,1978,141,1
TEXAS,1979,169,3
TEXAS,1980,170,1
TEXAS,1981,183,1
TEXAS,1982,230,4
TEXAS,1983,190,8
TEXAS,1984,94,2
TEXAS,1985,94,2
TEXAS,1986,138,2
TEXAS,1987,135,8
TEXAS,1988,92,1
TEXAS,1989,166,1
TEXAS,1990,163,1
TEXAS,1991,200,1
TEXAS,1992,203,0
TEXAS,1993,113,1
TEXAS,1994,183,3
TEXAS,1995,229,3
TEXAS,1996,138,0
TEXAS,1997,196,3
TEXAS,1998,123,2
TEXAS,1999,179,5
TEXAS,2000,154,2
TEXAS,2001,142,0
TEXAS,2002,183,2
TEXAS,2003,167,0
TEXAS,2004,185,2
TEXAS,2005,109,0
TEXAS,2006,117,3
TEXAS,2007,216,3
TEXAS,2008,124,0
TEXAS,2009,132,0
TEXAS,2010,113,0
TEXAS,2011,110,0
TEXAS,2012,121,0
TEXAS,2013,84,2
TEXAS,2014,47,0
TEXAS,2015,258,6
TEXAS,2016,106,1
TEXAS,2017,186,2
TEXAS,2018,58,0
TEXAS,2019,184,2
TEXAS,2020,92,2
TEXAS,2021,103,1
TEXAS,2022,102,2
UTAH,1953,2,0
UTAH,1954,1,0
UTAH,1955,3,0
UTAH,1957,1,0
UTAH,1961,1,0
UTAH,1962,1,0
UTAH,1963,1,0
UTAH,1964,1,0
UTAH,1965,5,0
UTAH,1966,2,0
UTAH,1967,2,0
UTAH,1968,4,0
UTAH,1969,3,0
UTAH,1970,5,0
UTAH,1971,1,0
UTAH,1981,2,0
UTAH,1982,3,0
UTAH,1984,6,0
UTAH,1986,4,0
UTAH,1987,3,0
UTAH,1988,1,0
UTAH,1989,6,0
UTAH,1990,4,0
UTAH,1991,5,0
UTAH,1992,4,0
UTAH,1993,5,0
UTAH,1995,2,0
UTAH,1996,3,0
UTAH,1997,1,0
UTAH,1998,7,0
UTAH,1999,3,1
UTAH,2000,5,0
UTAH,2001,5,0
UTAH,2002,4,0
UTAH,2003,2,0
UTAH,2005,4,0
UTAH,2006,2,0
UTAH,2007,1,0
UTAH,2009,4,0
UTAH,2010,2,0
UTAH,2011,1,0
UTAH,2012,1,0
UTAH,2013,1,0
UTAH,2015,2,0
UTAH,2016,3,0
UTAH,2017,2,0
UTAH,2018,2,0
UTAH,2021,4,0
UTAH,2022,1,0
VERMONT,1953,1,0
VERMONT,1955,2,0
VERMONT,1957,2,0
VERMONT,1960,2,0
VERMONT,1961,3,0
VERMONT,1962,5,0
VERMONT,1963,1,0
VERMONT,1965,1,0
VERMONT,1966,1,0
VERMONT,1969,1,0
VERMONT,1970,1,0
VERMONT,1972,2,0
VERMONT,1973,2,0
VERMONT,1982,1,0
VERMONT,1983,1,0
VERMONT,1986,1,0
VERMONT,1987,1,0
VERMONT,1988,2,0
VERMONT,1989,1,0
VERMONT,1993,1,0
VERMONT,1998,1,0
VERMONT,2002,2,0
VERMONT,2003,2,0
VERMONT,2008,2,0
VERMONT,2009,2,0
VERMONT,2010,2,0
VERMONT,2011,1,0
VERMONT,2012,1,0
VERMONT,2019,1,0
VERMONT,2021,1,0
VERMONT,2022,2,0
VIRGIN ISLANDS,2019,1,0
VIRGINIA,1951,5,0
VIRGINIA,1952,3,0
VIRGINIA,1953,6,0
VIRGINIA,1954,5,0
VIRGINIA,1955,1,0
VIRGINIA,1956,4,0
VIRGINIA,1957,4,0
VIRGINIA,1958,1,0
VIRGINIA,1959,12,2
VIRGINIA,1960,5,0
VIRGINIA,1961,4,0
VIRGINIA,1962,8,2
VIRGINIA,1963,1,0
VIRGINIA,1964,2,0
VIRGINIA,1965,3,0
VIRGINIA,1966,6,0
VIRGINIA,1967,3,0
VIRGINIA,1968,2,0
VIRGINIA,1969,7,1
VIRGINIA,1970,4,0
VIRGINIA,1971,2,0
VIRGINIA,1972,2,0
VIRGINIA,1973,6,0
VIRGINIA,1974,11,1
VIRGINIA,1975,24,0
VIRGINIA,1976,9,0
VIRGINIA,1977,12,0
VIRGINIA,1978,6,1
VIRGINIA,1979,11,1
VIRGINIA,1980,6,0
VIRGINIA,1981,5,0
VIRGINIA,1982,1,0
VIRGINIA,1983,14,0
VIRGINIA,1984,6,0
VIRGINIA,1985,4,0
VIRGINIA,1986,8,0
VIRGINIA,1987,5,0
VIRGINIA,1988,6,0
VIRGINIA,1989,9,0
VIRGINIA,1990,17,2
VIRGINIA,1991,2,0
VIRGINIA,1992,5,0
VIRGINIA,1993,25,1
VIRGINIA,1994,2,0
VIRGINIA,1995,10,0
VIRGINIA,1996,26,0
VIRGINIA,1997,11,0
VIRGINIA,1998,15,1
VIRGINIA,1999,13,0
VIRGINIA,2000,12,0
VIRGINIA,2001,18,0
VIRGINIA,2002,8,0
VIRGINIA,2003,32,0
VIRGINIA,2004,94,0
VIRGINIA,2005,24,0
VIRGINIA,2006,18,0
VIRGINIA,2007,2,0
VIRGINIA,2008,47,0
VIRGINIA,2009,17,0
VIRGINIA,2010,10,0
VIRGINIA,2011,60,3
VIRGINIA,2012,11,0
VIRGINIA,2013,5,0
VIRGINIA,2014,14,0
VIRGINIA,2015,7,0
VIRGINIA,2016,14,2
VIRGINIA,2017,31,0
VIRGINIA,2018,33,1
VIRGINIA,2019,25,0
VIRGINIA,2020,16,0
VIRGINIA,2021,11,0
VIRGINIA,2022,19,0
WASHINGTON,1954,1,0
WASHINGTON,1956,1,0
WASHINGTON,1957,3,0
WASHINGTON,1958,2,0
WASHINGTON,1962,1,0
WASHINGTON,1964,3,0
WASHINGTON,1965,2,0
WASHINGTON,1966,1,0
WASHINGTON,1969,1,0
WASHINGTON,1970,2,0
WASHINGTON,1971,3,0
WASHINGTON,1972,4,1
WASHINGTON,1978,5,0
WASHINGTON,1979,2,0
WASHINGTON,1980,2,0
WASHINGTON,1981,2,0
WASHINGTON,1982,2,0
WASHINGTON,1983,4,0
WASHINGTON,1984,2,0
WASHINGTON,1985,2,0
WASHINGTON,1986,2,0
WASHINGTON,1987,2,0
WASHINGTON,1989,1,0
WASHINGTON,1990,1,0
WASHINGTON,1991,2,0
WASHINGTON,1992,1,0
WASHINGTON,1993,1,0
WASHINGTON,1994,2,0
WASHINGTON,1996,1,0
WASHINGTON,1997,14,0
WASHINGTON,1999,2,0
WASHINGTON,2000,3,0
WASHINGTON,2001,2,0
WASHINGTON,2003,2,0
WASHINGTON,2004,9,0
WASHINGTON,2005,4,0
WASHINGTON,2006,2,0
WASHINGTON,2008,3,0
WASHINGTON,2009,6,0
WASHINGTON,2010,2,0
WASHINGTON,2011,2,0
WASHINGTON,2013,2,0
WASHINGTON,2014,3,0
WASHINGTON,2015,2,0
WASHINGTON,2016,4,0
WASHINGTON,2017,2,0
WASHINGTON,2018,1,0
WASHINGTON,2019,2,0
WASHINGTON,2020,2,0
WASHINGTON,2021,2,0
WASHINGTON,2022,2,0
WEST VIRGINIA,1950,1,0
WEST VIRGINIA,1951,1,0
WEST VIRGINIA,1954,3,0
WEST VIRGINIA,1956,1,0
WEST VIRGINIA,1957,1,0
WEST VIRGINIA,1959,1,0
WEST VIRGINIA,1961,2,0
WEST VIRGINIA,1962,1,0
WEST VIRGINIA,1963,1,0
WEST VIRGINIA,1964,1,0
WEST VIRGINIA,1965,4,0
WEST VIRGINIA,1966,2,0
WEST VIRGINIA,1967,5,0
WEST VIRGINIA,1968,1,0
WEST VIRGINIA,1969,3,0
WEST VIRGINIA,1970,4,0
WEST VIRGINIA,1971,1,0
WEST VIRGINIA,1972,1,0
WEST VIRGINIA,1973,1,0
WEST VIRGINIA,1974,8,1
WEST VIRGINIA,1975,5,0
WEST VIRGINIA,1976,1,0
WEST VIRGINIA,1977,2,0
WEST VIRGINIA,1978,3,0
WEST VIRGINIA,1979,4,0
WEST VIRGINIA,1980,7,0
WEST VIRGINIA,1981,3,0
WEST VIRGINIA,1982,2,1
WEST VIRGINIA,1985,1,0
WEST VIRGINIA,1986,2,0
WEST VIRGINIA,1989,4,0
WEST VIRGINIA,1990,5,0
WEST VIRGINIA,1991,1,0
WEST VIRGINIA,1992,1,0
WEST VIRGINIA,1994,2,0
WEST VIRGINIA,1996,3,0
WEST VIRGINIA,1997,1,0
WEST VIRGINIA,1998,17,0
WEST VIRGINIA,1999,1,0
WEST VIRGINIA,2000,4,0
WEST VIRGINIA,2001,1,0
WEST VIRGINIA,2002,1,0
WEST VIRGINIA,2003,2,0
WEST VIRGINIA,2004,4,0
WEST VIRGINIA,2007,1,0
WEST VIRGINIA,2008,3,0
WEST VIRGINIA,2010,2,1
WEST VIRGINIA,2011,1,0
WEST VIRGINIA,2012,4,0
WEST VIRGINIA,2014,11,0
WEST VIRGINIA,2015,3,0
WEST VIRGINIA,2016,8,0
WEST VIRGINIA,2017,4,0
WEST VIRGINIA,2018,1,0
WEST VIRGINIA,2019,2,0
WEST VIRGINIA,2021,2,0
WEST VIRGINIA,2022,2,0
WISCONSIN,1950,6,2
WISCONSIN,1951,7,2
WISCONSIN,1952,1,1
WISCONSIN,1953,9,3
WISCONSIN,1954,13,0
WISCONSIN,1955,9,0
WISCONSIN,1956,7,2
WISCONSIN,1957,13,1
WISCONSIN,1958,21,4
WISCONSIN,1959,32,0
WISCONSIN,1960,11,0
WISCONSIN,1961,10,0
WISCONSIN,1962,9,0
WISCONSIN,1963,10,0
WISCONSIN,1964,37,0
WISCONSIN,1965,23,1
WISCONSIN,1966,24,0
WISCONSIN,1967,33,1
WISCONSIN,1968,22,1
WISCONSIN,1969,30,0
WISCONSIN,1970,31,0
WISCONSIN,1971,38,1
WISCONSIN,1972,23,0
WISCONSIN,1973,19,0
WISCONSIN,1974,18,2
WISCONSIN,1975,8,0
WISCONSIN,1976,16,0
WISCONSIN,1977,23,1
WISCONSIN,1978,13,0
WISCONSIN,1979,32,1
WISCONSIN,1980,47,3
WISCONSIN,1981,22,1
WISCONSIN,1982,18,0
WISCONSIN,1983,33,0
WISCONSIN,1984,43,4
WISCONSIN,1985,21,2
WISCONSIN,1986,14,0
WISCONSIN,1987,16,0
WISCONSIN,1988,37,0
WISCONSIN,1989,17,0
WISCONSIN,1990,10,0
WISCONSIN,1991,13,1
WISCONSIN,1992,27,1
WISCONSIN,1993,5,0
WISCONSIN,1994,27,0
WISCONSIN,1995,6,0
WISCONSIN,1996,23,1
WISCONSIN,1997,15,0
WISCONSIN,1998,25,0
WISCONSIN,1999,11,0
WISCONSIN,2000,21,0
WISCONSIN,2001,15,1
WISCONSIN,2002,26,0
WISCONSIN,2003,16,0
WISCONSIN,2004,43,1
WISCONSIN,2005,70,1
WISCONSIN,2006,16,0
WISCONSIN,2007,21,0
WISCONSIN,2008,45,0
WISCONSIN,2009,17,0
WISCONSIN,2010,53,0
WISCONSIN,2011,51,1
WISCONSIN,2012,4,0
WISCONSIN,2013,24,0
WISCONSIN,2014,23,0
WISCONSIN,2015,21,0
WISCONSIN,2016,16,0
WISCONSIN,2017,28,1
WISCONSIN,2018,35,0
WISCONSIN,2019,32,0
WISCONSIN,2020,21,0
WISCONSIN,2021,46,0
WISCONSIN,2022,23,0
WYOMING,1950,3,0
WYOMING,1952,1,0
WYOMING,1953,7,0
WYOMING,1954,2,0
WYOMING,1955,4,0
WYOMING,1956,2,0
WYOMING,1957,3,0
WYOMING,1958,13,0
WYOMING,1959,4,1
WYOMING,1960,7,0
WYOMING,1961,4,0
WYOMING,1962,18,0
WYOMING,1963,2,0
WYOMING,1964,7,0
WYOMING,1965,8,0
WYOMING,1966,4,0
WYOMING,1967,8,0
WYOMING,1968,9,0
WYOMING,1969,6,0
WYOMING,1971,7,0
WYOMING,1972,4,0
WYOMING,1973,6,0
WYOMING,1974,10,0
WYOMING,1975,9,0
WYOMING,1976,24,0
WYOMING,1977,13,0
WYOMING,1978,21,0
WYOMING,1979,42,1
WYOMING,1980,15,0
WYOMING,1981,4,0
WYOMING,1982,16,0
WYOMING,1983,4,0
WYOMING,1984,19,0
WYOMING,1985,7,0
WYOMING,1986,10,0
WYOMING,1987,13,0
WYOMING,1988,13,0
WYOMING,1989,10,0
WYOMING,1990,29,0
WYOMING,1991,23,0
WYOMING,1992,10,0
WYOMING,1993,6,0
WYOMING,1994,7,0
WYOMING,1995,8,0
WYOMING,1996,6,0
WYOMING,1997,26,0
WYOMING,1998,16,0
WYOMING,1999,21,0
WYOMING,2000,5,0
WYOMING,2001,17,0
WYOMING,2002,9,0
WYOMING,2003,4,0
WYOMING,2004,6,0
WYOMING,2005,7,1
WYOMING,2006,1,0
WYOMING,2007,5,0
WYOMING,2008,19,0
WYOMING,2009,11,0
WYOMING,2010,20,0
WYOMING,2011,7,0
WYOMING,2012,4,0
WYOMING,2013,8,0
WYOMING,2014,13,0
WYOMING,2015,8,0
WYOMING,2016,2,0
WYOMING,2017,11,0
WYOMING,2018,24,0
WYOMING,2019,22,0
WYOMING,2020,4,0
WYOMING,2021,1,0
WYOMING,2022,1,0
